# straf3 pacing log v2
# present_mode=fifo  build=release
# present_mode_requested=fifo
# warmup_ns=28368400  frames=10108
# cmdline="straf3.exe --exit-after 62000 --pacing-log probes/pacing/results/frame-latency-1/straf3-fifo-2.csv --no-pb"
# host_wddm_driver=32.0.15.6094
# host_workload=static-coil-noghost
# host_window_state=not-checked
# frame_latency=1
# available=[fifo,fifo_relaxed,mailbox,immediate]
# adapter="NVIDIA GeForce RTX 3060 Ti"
# adapter_type=DiscreteGpu
# backend=Vulkan
# gpu_driver=NVIDIA
# gpu_driver_info=560.94
# refresh_mhz=165000
# window_px=1280x720
# monitor_px=1920x1080
# map=Map
# profile=cpm
# command_hz=125
# driven_by=live-input
# warmup_ns is the first-to-second rendered frame: swapchain warm-up, not a frame time, and NOT a data row below
frame,delta_ns
467,6074900
468,6053500
469,6067600
470,6134500
471,5962900
472,6181200
473,6088000
474,6023100
475,6034400
476,6143400
477,6077900
478,6035800
479,6037100
480,6090700
481,6034600
482,6069300
483,6093600
484,6084800
485,6160000
486,6012100
487,5980800
488,6073200
489,6102700
490,6052700
491,5905700
492,6575100
493,5725700
494,6048100
495,6096500
496,5982600
497,6139000
498,6002200
499,6389700
500,5661500
501,6187400
502,6063900
503,6170800
504,5918800
505,6078800
506,6132900
507,6079200
508,5897000
509,6423300
510,6087400
511,5914600
512,5859800
513,6208500
514,5998400
515,6056200
516,6091100
517,6078700
518,6011700
519,6178400
520,6084800
521,6012600
522,6088800
523,6017500
524,5941400
525,6342800
526,5976700
527,6030200
528,6216600
529,5983000
530,6101000
531,5985700
532,6333600
533,5797500
534,6062400
535,7436400
536,4739300
537,5922300
538,6120100
539,6304700
540,6085200
541,5799700
542,6076300
543,6022300
544,6067700
545,6103600
546,6048300
547,6083300
548,6065200
549,5872700
550,6291000
551,6033300
552,6108600
553,5981100
554,6090400
555,6106800
556,6083700
557,6002800
558,6182600
559,6018900
560,6049800
561,6164700
562,5896200
563,6362300
564,5987900
565,6135300
566,5782700
567,6369900
568,7280400
569,4612600
570,6006200
571,6238600
572,6008000
573,5938000
574,6128300
575,6070600
576,6007400
577,5876700
578,6260800
579,6138000
580,6029600
581,6012800
582,5939800
583,6282700
584,6041700
585,5992000
586,6066300
587,6038600
588,6225900
589,5925600
590,6039900
591,6116000
592,6044900
593,5999700
594,6096200
595,6058600
596,6121000
597,6013100
598,6061500
599,6013600
600,6210100
601,6091600
602,5980500
603,6020000
604,6188500
605,6018400
606,6025000
607,5997300
608,6166300
609,6063800
610,6034500
611,6071900
612,6197900
613,5973200
614,6059100
615,8163200
616,4351100
617,5602000
618,6146000
619,5979500
620,6071700
621,6112500
622,6043100
623,6083700
624,6119300
625,6053400
626,6021300
627,6044700
628,6089700
629,6106500
630,6008400
631,6031800
632,6064600
633,6049000
634,6208900
635,5945100
636,6093400
637,6095900
638,6100000
639,6024600
640,6038700
641,6096400
642,6188700
643,5965000
644,5931800
645,6362200
646,6046700
647,6136500
648,8620000
649,3321900
650,6128400
651,6446300
652,5929300
653,6133900
654,6055700
655,5721800
656,6045300
657,6160900
658,6076700
659,6039900
660,5960500
661,6041600
662,6151700
663,5997000
664,6166700
665,5912200
666,6185000
667,6889500
668,5262200
669,5921200
670,6027500
671,6167400
672,6181400
673,5841800
674,6234000
675,6108700
676,6161300
677,5945300
678,5989600
679,6101200
680,6070700
681,7859800
682,4206600
683,6001500
684,6117700
685,5963400
686,6228100
687,6020200
688,5988400
689,6159400
690,6855800
691,5241900
692,6082800
693,6057000
694,6023600
695,6063600
696,6046000
697,6069000
698,6070300
699,6086300
700,6189300
701,5956200
702,6097400
703,6090500
704,6068400
705,6011400
706,6021000
707,6208300
708,6132300
709,5919600
710,6033500
711,6005000
712,6163000
713,6057700
714,7030200
715,5013800
716,6112500
717,6113400
718,6088500
719,5997700
720,6291200
721,6032400
722,5947400
723,6043500
724,6112700
725,6208500
726,5914500
727,6008000
728,6099000
729,6027200
730,6502200
731,5817300
732,6160200
733,6067300
734,5883300
735,6079900
736,6058100
737,6025700
738,6106800
739,6125100
740,5938800
741,6052800
742,6023500
743,6150500
744,5965800
745,6238000
746,6061900
747,7260700
748,4742100
749,6186700
750,6442400
751,5852600
752,6239400
753,5777800
754,6020600
755,6157200
756,6236100
757,5645300
758,6138000
759,6100800
760,5961900
761,6456700
762,5796800
763,6191500
764,5855900
765,6166200
766,6014400
767,6237600
768,6332700
769,6337800
770,5785800
771,5717200
772,6144800
773,5965900
774,6220400
775,5851800
776,6001400
777,6028200
778,6081200
779,6085400
780,6058900
781,5990200
782,6078000
783,6195400
784,6112700
785,5902300
786,6147500
787,6100500
788,5994700
789,6264200
790,6114900
791,5903000
792,6006800
793,6148900
794,6048400
795,6082100
796,6149400
797,5923600
798,5973600
799,6070000
800,6073700
801,6163300
802,6146400
803,5912900
804,6019300
805,6126000
806,6064700
807,6094700
808,6026100
809,6065700
810,6056900
811,6166300
812,6022300
813,5867500
814,6279000
815,6062800
816,6014900
817,6021600
818,5998100
819,6137900
820,6238300
821,5915100
822,6103700
823,6080900
824,6029000
825,6057800
826,6395400
827,5816000
828,5972300
829,6077200
830,5981600
831,6092900
832,6674900
833,5492500
834,6158300
835,5960600
836,6653100
837,5549700
838,6023800
839,6059000
840,6019000
841,6116000
842,6181600
843,5923600
844,6124900
845,6113100
846,5895400
847,6108000
848,6165700
849,6052400
850,6024600
851,6012500
852,6145800
853,6079000
854,5987200
855,6162100
856,6078400
857,5969700
858,6029600
859,5974300
860,6225200
861,6035800
862,6097800
863,6084800
864,6042200
865,6044500
866,6073200
867,6104700
868,6071000
869,6143400
870,6271600
871,5741500
872,6020100
873,6416700
874,5761400
875,6090300
876,6027000
877,6057200
878,6167600
879,6128200
880,6012300
881,6117700
882,6154500
883,5991000
884,6002200
885,6124800
886,6038000
887,6070300
888,5987300
889,6243200
890,5996700
891,8191600
892,3776800
893,6114600
894,6048000
895,6208400
896,5970500
897,6016700
898,6028200
899,6152600
900,6070900
901,6117900
902,6043300
903,6045200
904,6107100
905,6107500
906,6344600
907,5702300
908,6048700
909,6081000
910,6092600
911,6836200
912,5313300
913,6097700
914,6509400
915,5748800
916,5927300
917,5989900
918,6172100
919,6079000
920,5984900
921,6129100
922,6192800
923,6216900
924,5764800
925,6095400
926,6010500
927,6113000
928,6037900
929,6261500
930,5814000
931,6027400
932,6087300
933,6035100
934,7040500
935,5117600
936,6049500
937,6067800
938,6061100
939,6091700
940,6141600
941,5979300
942,6267700
943,5881600
944,6091400
945,6584100
946,5750500
947,8090000
948,3941700
949,6160200
950,6119000
951,5985300
952,6087800
953,6075800
954,6342000
955,5703500
956,6172800
957,7779600
958,4339400
959,6096100
960,6013300
961,6066100
962,6079700
963,5939600
964,6191100
965,6541200
966,5676100
967,6071100
968,5953200
969,6089200
970,6446700
971,5723800
972,6760600
973,5685800
974,6049300
975,6941000
976,5058300
977,5943900
978,6346900
979,5324300
980,6183400
981,6062600
982,6062300
983,6043600
984,6052600
985,6031700
986,6106000
987,6051400
988,6619800
989,5522500
990,6802100
991,5259000
992,6210400
993,6077300
994,5937100
995,6071600
996,5997000
997,6148900
998,6017000
999,6098000
1000,6017500
1001,6125400
1002,6001300
1003,6135200
1004,6073700
1005,6148300
1006,6170200
1007,5968600
1008,6096900
1009,6310100
1010,6163000
1011,5940100
1012,6140100
1013,5870900
1014,6221600
1015,6108700
1016,6138400
1017,5584700
1018,6493100
1019,5903100
1020,6044200
1021,5824200
1022,6387600
1023,6081100
1024,5910400
1025,6083500
1026,6128000
1027,5906700
1028,6307800
1029,6175100
1030,6053100
1031,5763000
1032,5983500
1033,6548400
1034,5974100
1035,6267800
1036,5618500
1037,5887600
1038,6217500
1039,6095700
1040,5959000
1041,6163900
1042,5840800
1043,6127500
1044,6354400
1045,6056200
1046,6661700
1047,5586500
1048,5644100
1049,6026000
1050,5997700
1051,6225800
1052,6268800
1053,6106900
1054,6349300
1055,5475800
1056,6472700
1057,5665500
1058,6112000
1059,6015900
1060,6328200
1061,5778700
1062,6018700
1063,6184600
1064,6015900
1065,6082100
1066,6082200
1067,6309900
1068,6018500
1069,7829900
1070,4034600
1071,6088700
1072,6066200
1073,6038600
1074,6276500
1075,5812900
1076,6030800
1077,6249700
1078,5943400
1079,6031300
1080,6242400
1081,5911600
1082,6130100
1083,6133700
