# straf3 pacing log v2
# present_mode=fifo  build=release
# present_mode_requested=fifo
# warmup_ns=24913100  frames=10124
# cmdline="straf3.exe --exit-after 62000 --pacing-log probes/pacing/results/static/straf3-fifo-3.csv --no-pb"
# host_wddm_driver=32.0.15.6094
# host_workload=static-coil-noghost
# frame_latency=2
# available=[fifo,fifo_relaxed,mailbox,immediate]
# adapter="NVIDIA GeForce RTX 3060 Ti"
# adapter_type=DiscreteGpu
# backend=Vulkan
# gpu_driver=NVIDIA
# gpu_driver_info=560.94
# refresh_mhz=165000
# window_px=1280x720
# monitor_px=1920x1080
# map=Map
# profile=cpm
# command_hz=125
# driven_by=live-input
# warmup_ns is the first-to-second rendered frame: swapchain warm-up, not a frame time, and NOT a data row below
frame,delta_ns
576,5593000
577,6041300
578,6045800
579,6291700
580,7180800
581,5536500
582,6549500
583,5748500
584,5887400
585,5491500
586,5869500
587,6185700
588,5914100
589,6004200
590,6076900
591,6061200
592,6113100
593,6173800
594,6100700
595,6250700
596,7134000
597,5318100
598,5641500
599,6077900
600,6020500
601,5834500
602,6065500
603,6348900
604,5766400
605,5944400
606,6183800
607,6262600
608,7064800
609,4872700
610,6198200
611,5962500
612,6031500
613,5952500
614,6245100
615,6004100
616,6232500
617,5867600
618,6041600
619,6099100
620,6170200
621,7797700
622,4267500
623,6089900
624,6040400
625,6385700
626,6074500
627,6088100
628,6116400
629,5694100
630,6404400
631,5905400
632,6096700
633,6056600
634,5943200
635,6120600
636,6010300
637,5976400
638,5998400
639,6103700
640,6364100
641,5794000
642,6127900
643,6301400
644,5823500
645,6493700
646,5447400
647,6075000
648,6242600
649,6202200
650,5761100
651,6086700
652,7047800
653,5094700
654,6108200
655,5981100
656,6122600
657,6006800
658,6076600
659,6202200
660,5945500
661,5975000
662,6112600
663,6043600
664,6113500
665,6025600
666,6070000
667,6089900
668,6130300
669,6061700
670,6044500
671,6027500
672,7109500
673,5138900
674,5977900
675,6000500
676,6191900
677,6013100
678,6040700
679,6036000
680,6145800
681,6089800
682,6025500
683,6024000
684,6125500
685,6123600
686,6025700
687,7356000
688,4654700
689,6027600
690,6089300
691,6080900
692,6102900
693,6144300
694,6355700
695,5858400
696,5977100
697,7171000
698,4853900
699,6138800
700,6113800
701,6075700
702,6019900
703,6070000
704,5976200
705,6208600
706,6012600
707,6379900
708,5784900
709,5923800
710,6184500
711,6169700
712,5968000
713,6042700
714,6117600
715,6104100
716,5990300
717,6056500
718,6067700
719,6133300
720,7686500
721,4342800
722,6065400
723,6039100
724,6069100
725,6222100
726,5867200
727,6207500
728,6100200
729,5882000
730,7199600
731,5276500
732,5934000
733,5976500
734,6047900
735,6069600
736,5989100
737,6139600
738,6051300
739,6026300
740,6674600
741,5438000
742,6036500
743,6124600
744,6081900
745,6028900
746,6168700
747,6060100
748,5917000
749,6181700
750,6157300
751,5922500
752,6132900
753,7192300
754,4816400
755,6064400
756,6187300
757,6021700
758,5996700
759,6136100
760,6088000
761,6110200
762,5918100
763,6658200
764,5467700
765,6173400
766,5918900
767,6185500
768,6055700
769,5986900
770,5987100
771,6111600
772,6095700
773,6081700
774,6065900
775,5989400
776,6232100
777,5971300
778,6111800
779,6005700
780,6161800
781,6075000
782,5972400
783,6057700
784,6208200
785,5913800
786,6069600
787,6136100
788,6013600
789,6095600
790,6062800
791,5988600
792,6184700
793,6090600
794,5979300
795,6033100
796,6409500
797,5710700
798,6161100
799,5967500
800,6015500
801,6199000
802,6105300
803,6046900
804,5960100
805,6127000
806,6157200
807,5936200
808,6159600
809,7416000
810,4587100
811,6102300
812,6601300
813,5722600
814,6246000
815,5899700
816,5900800
817,6021300
818,6169500
819,5809800
820,6357400
821,6036400
822,5980500
823,6196300
824,5872100
825,6203800
826,6055800
827,5959700
828,6049100
829,6149900
830,5992100
831,6134700
832,6014200
833,6087100
834,6053500
835,6090700
836,6016600
837,5984000
838,6273700
839,6018400
840,6006000
841,6145900
842,5908300
843,6225000
844,5974500
845,6042800
846,6160900
847,6073600
848,6068300
849,5986500
850,6107400
851,6019800
852,6173600
853,5943600
854,6079000
855,6181400
856,5909300
857,6082500
858,6150100
859,5967600
860,6075500
861,6091700
862,6119100
863,6117800
864,5964600
865,6158500
866,6039300
867,6052000
868,6176900
869,6005000
870,5981100
871,6129500
872,6171800
873,5858900
874,6078500
875,7248200
876,4980000
877,5932200
878,6058900
879,6184800
880,5977800
881,6181800
882,5973600
883,6171200
884,6044900
885,6271200
886,5773100
887,6030400
888,6084600
889,6107300
890,6017600
891,6079200
892,6098900
893,6100400
894,5999800
895,6049400
896,6076200
897,6103200
898,6032400
899,6066500
900,6179900
901,5914900
902,6169200
903,5958000
904,6079000
905,6125900
906,6041100
907,6022100
908,7054100
909,5087700
910,6172600
911,5955500
912,6170800
913,6070300
914,5991100
915,6046500
916,6067700
917,6182700
918,6046700
919,5821000
920,6460000
921,5976100
922,6083700
923,5982100
924,6115400
925,6152000
926,5953800
927,6063400
928,6115800
929,6129800
930,6062600
931,6041900
932,6084200
933,6030500
934,5968700
935,6070900
936,6159100
937,6036300
938,6027400
939,6038300
940,6063100
941,6579600
942,5430300
943,6271100
944,6019100
945,6034800
946,6098300
947,6029800
948,6002500
949,6126000
950,6037000
951,6144000
952,5997400
953,5947700
954,6240900
955,5925500
956,6141200
957,6113100
958,5949400
959,6093200
960,6061300
961,6087000
962,6426400
963,5808500
964,6018600
965,5932400
966,6288300
967,6034100
968,5979100
969,5922500
970,6134800
971,6047600
972,6276600
973,5860600
974,6467000
975,5669800
976,6069600
977,6119900
978,6105400
979,6084600
980,6062100
981,6029900
982,6048700
983,6141200
984,6279200
985,6351900
986,5443300
987,6706500
988,5817100
989,5833200
990,6043200
991,6342000
992,5827900
993,5986100
994,6154800
995,6026300
996,5952800
997,6139100
998,6048800
999,6144500
1000,6317100
1001,5756100
1002,6046500
1003,6325100
1004,5816000
1005,6183900
1006,6029800
1007,6473200
1008,5555200
1009,6114700
1010,5929700
1011,6197000
1012,6399200
1013,5701700
1014,6070200
1015,5928900
1016,6289300
1017,5969400
1018,6121400
1019,5904100
1020,6176400
1021,6038000
1022,6135300
1023,5985100
1024,6092000
1025,6015400
1026,6160600
1027,6154800
1028,6101900
1029,6095000
1030,6133700
1031,6235800
1032,5682800
1033,6066600
1034,5965600
1035,6086900
1036,6135600
1037,5984000
1038,6057000
1039,6518800
1040,5892200
1041,5832000
1042,6254200
1043,5910600
1044,5917500
1045,6329000
1046,6062800
1047,6659600
1048,5572700
1049,5904600
1050,6043300
1051,6215400
1052,6883800
1053,5884800
1054,5499500
1055,6053800
1056,6065400
1057,5745900
1058,6195000
1059,6250700
1060,5923000
1061,6523400
1062,5597500
1063,6329300
1064,5912400
1065,5999800
1066,6944400
1067,5977000
1068,5394200
1069,6064300
1070,6000700
1071,5999700
1072,6263800
1073,6087100
1074,5797200
1075,6122900
1076,7512600
1077,4510200
1078,6273000
1079,6179700
1080,5944800
1081,5958000
1082,6738400
1083,5600200
1084,6432200
1085,5847500
1086,6747400
1087,5224000
1088,6292900
1089,5806700
1090,6010200
1091,5840400
1092,6138800
1093,5950900
1094,6462100
1095,5704800
1096,6105600
1097,6191400
1098,5829200
1099,6098900
1100,6042400
1101,5990300
1102,6190100
1103,6070500
1104,5921000
1105,6174100
1106,5980200
1107,6097100
1108,6007200
1109,6041900
1110,6095800
1111,6141900
1112,6398500
1113,5747300
1114,6011400
1115,6412600
1116,5771600
1117,5912300
1118,6241100
1119,5956900
1120,6168800
1121,6005400
1122,5965000
1123,6212700
1124,6102200
1125,6340400
1126,5655900
1127,6164300
1128,5992000
1129,6107300
1130,5982400
1131,6232400
1132,7299000
1133,4944200
1134,5900000
1135,5906300
1136,6152000
1137,6510400
1138,5537300
1139,6190200
1140,6005200
1141,6121900
