# A DOCTORED copy of coil-run.txt, for criterion 6's ghost race.
#
# Made by probes/coil-course/results/make_slow_variant.py: stall 1 at 835.
# Nothing else differs from the original.
#
# It exists because a session that plays coil-run.txt against a personal
# best set by coil-run.txt races a ghost of itself and the split is zero.
# Zero is a true number and weak evidence — it is also what a comparison
# that was not happening at all would print. This run finishes in
# 5112 ms against the original's 5096 ms, so the split is
# +16 ms: visibly non-zero, and the right sign.
#
# The perturbation was not chosen by taste. The script sweeps candidates
# and replays every one, because these commands are absolute view angles
# timed for a moving player: most changes end the run in a wall rather
# than merely slowing it down.


rate 125
profile cpm
world map
spawn -320.0 -736.0 24.125
yaw 0.0

# cmd <repeat> <fwd> <right> <up> <buttons> <pitch> <yaw> <roll>
cmd 1 127 127 0 - 0.0 201.90674 0.0
cmd 1 127 127 0 - 0.0 210.90454 0.0
cmd 1 127 127 0 - 0.0 219.90234 0.0
cmd 1 127 127 0 - 0.0 228.90015 0.0
cmd 1 127 127 0 - 0.0 237.89795 0.0
cmd 1 127 127 0 - 0.0 246.89575 0.0
cmd 1 127 127 0 - 0.0 255.89355 0.0
cmd 1 127 127 0 - 0.0 264.89136 0.0
cmd 1 127 127 0 - 0.0 273.88916 0.0
cmd 1 127 127 0 - 0.0 282.88696 0.0
cmd 1 127 127 0 - 0.0 291.88477 0.0
cmd 1 127 127 0 - 0.0 300.88257 0.0
cmd 1 127 127 0 - 0.0 309.88037 0.0
cmd 1 127 127 0 - 0.0 318.87817 0.0
cmd 1 127 127 0 - 0.0 327.87598 0.0
cmd 1 127 127 0 - 0.0 334.87427 0.0
cmd 1 127 127 0 - 0.0 341.87256 0.0
cmd 1 127 127 0 - 0.0 348.87085 0.0
cmd 1 127 127 0 - 0.0 355.86914 0.0
cmd 1 127 127 0 - 0.0 2.8674316 0.0
cmd 1 127 127 0 - 0.0 9.865723 0.0
cmd 1 127 127 0 - 0.0 16.864014 0.0
cmd 1 127 127 0 - 0.0 23.862305 0.0
cmd 1 127 0 0 - 0.0 27.861328 0.0
cmd 1 127 0 0 jump 0.0 31.860352 0.0
cmd 1 127 0 0 - 0.0 35.859375 0.0
cmd 1 127 0 0 - 0.0 39.8584 0.0
cmd 1 127 0 0 - 0.0 43.85742 0.0
cmd 1 127 0 0 - 0.0 47.856445 0.0
cmd 1 127 0 0 - 0.0 51.85547 0.0
cmd 1 127 0 0 - 0.0 55.854492 0.0
cmd 7 127 127 0 - 0.0 55.854492 0.0
cmd 1 127 127 0 jump 0.0 55.854492 0.0
cmd 13 127 127 0 - 0.0 55.854492 0.0
cmd 1 127 127 0 jump 0.0 55.854492 0.0
cmd 10 127 127 0 - 0.0 55.854492 0.0
cmd 1 0 -127 0 - 0.0 56.854248 0.0
cmd 1 0 -127 0 - 0.0 57.854004 0.0
cmd 1 0 -127 0 - 0.0 58.85376 0.0
cmd 1 0 -127 0 - 0.0 59.853516 0.0
cmd 1 0 -127 0 - 0.0 60.85327 0.0
cmd 1 0 -127 0 - 0.0 61.853027 0.0
cmd 1 0 -127 0 - 0.0 62.852783 0.0
cmd 1 0 -127 0 - 0.0 63.85254 0.0
cmd 1 0 -127 0 - 0.0 64.852295 0.0
cmd 1 0 -127 0 - 0.0 65.85205 0.0
cmd 1 0 -127 0 - 0.0 66.85181 0.0
cmd 1 0 -127 0 - 0.0 67.85156 0.0
cmd 1 0 -127 0 - 0.0 68.85132 0.0
cmd 1 0 -127 0 - 0.0 69.851074 0.0
cmd 1 0 -127 0 - 0.0 70.85083 0.0
cmd 1 0 -127 0 - 0.0 71.850586 0.0
cmd 1 0 -127 0 - 0.0 72.85034 0.0
cmd 1 0 -127 0 - 0.0 73.8501 0.0
cmd 1 0 -127 0 - 0.0 74.84985 0.0
cmd 1 0 -127 0 - 0.0 75.84961 0.0
cmd 1 0 -127 0 - 0.0 76.849365 0.0
cmd 1 0 -127 0 - 0.0 77.84912 0.0
cmd 1 0 -127 0 - 0.0 78.84888 0.0
cmd 1 0 -127 0 - 0.0 79.84863 0.0
cmd 1 127 -127 0 - 0.0 80.84839 0.0
cmd 1 127 -127 0 - 0.0 81.848145 0.0
cmd 1 127 -127 0 - 0.0 82.8479 0.0
cmd 1 127 -127 0 - 0.0 83.84766 0.0
cmd 1 127 -127 0 - 0.0 84.84741 0.0
cmd 1 127 -127 0 - 0.0 85.84717 0.0
cmd 1 127 -127 0 - 0.0 86.846924 0.0
cmd 1 127 -127 0 - 0.0 87.84668 0.0
cmd 1 127 -127 0 - 0.0 88.846436 0.0
cmd 1 127 -127 0 - 0.0 89.84619 0.0
cmd 1 127 -127 0 - 0.0 90.84595 0.0
cmd 1 127 -127 0 - 0.0 91.8457 0.0
cmd 1 127 -127 0 - 0.0 92.84546 0.0
cmd 1 127 -127 0 - 0.0 93.845215 0.0
cmd 1 127 -127 0 - 0.0 94.84497 0.0
cmd 1 127 -127 0 - 0.0 95.84473 0.0
cmd 1 0 127 0 - 0.0 94.84497 0.0
cmd 1 0 127 0 - 0.0 93.845215 0.0
cmd 1 0 127 0 - 0.0 92.84546 0.0
cmd 1 0 127 0 - 0.0 91.8457 0.0
cmd 1 0 127 0 - 0.0 90.84595 0.0
cmd 1 0 127 0 - 0.0 89.84619 0.0
cmd 1 0 127 0 - 0.0 88.846436 0.0
cmd 1 0 127 0 - 0.0 87.84668 0.0
cmd 1 0 127 0 - 0.0 86.846924 0.0
cmd 1 0 127 0 - 0.0 85.84717 0.0
cmd 1 0 127 0 - 0.0 84.84741 0.0
cmd 1 0 127 0 - 0.0 83.84766 0.0
cmd 1 0 127 0 - 0.0 82.8479 0.0
cmd 1 0 127 0 - 0.0 81.848145 0.0
cmd 1 0 127 0 - 0.0 80.84839 0.0
cmd 1 0 127 0 - 0.0 79.84863 0.0
cmd 1 127 127 0 - 0.0 78.84888 0.0
cmd 1 127 127 0 - 0.0 77.84912 0.0
cmd 1 127 127 0 - 0.0 76.849365 0.0
cmd 1 127 127 0 - 0.0 75.84961 0.0
cmd 1 127 127 0 - 0.0 74.84985 0.0
cmd 1 127 127 0 - 0.0 73.8501 0.0
cmd 1 127 127 0 - 0.0 72.85034 0.0
cmd 1 127 127 0 - 0.0 71.850586 0.0
cmd 1 127 127 0 - 0.0 70.85083 0.0
cmd 1 127 127 0 - 0.0 69.851074 0.0
cmd 1 127 127 0 - 0.0 68.85132 0.0
cmd 1 127 127 0 - 0.0 67.85156 0.0
cmd 1 127 127 0 - 0.0 66.85181 0.0
cmd 1 127 127 0 - 0.0 65.85205 0.0
cmd 1 127 127 0 - 0.0 64.852295 0.0
cmd 1 127 127 0 - 0.0 63.85254 0.0
cmd 1 127 0 0 - 0.0 61.35315 0.0
cmd 1 127 0 0 - 0.0 58.85376 0.0
cmd 1 127 0 0 - 0.0 56.35437 0.0
cmd 1 127 0 0 - 0.0 53.85498 0.0
cmd 1 127 0 0 - 0.0 51.35559 0.0
cmd 1 127 0 0 - 0.0 48.8562 0.0
cmd 1 127 0 0 - 0.0 46.35681 0.0
cmd 1 127 0 0 - 0.0 43.85742 0.0
cmd 1 127 0 0 - 0.0 42.857666 0.0
cmd 1 127 0 0 - 0.0 41.85791 0.0
cmd 1 127 0 0 - 0.0 40.858154 0.0
cmd 1 127 0 0 - 0.0 39.8584 0.0
cmd 1 127 0 0 - 0.0 38.858643 0.0
cmd 1 127 0 0 - 0.0 37.858887 0.0
cmd 1 127 0 0 - 0.0 36.85913 0.0
cmd 1 127 0 0 - 0.0 35.859375 0.0
cmd 1 127 0 0 - 0.0 36.85913 0.0
cmd 1 127 0 0 - 0.0 37.858887 0.0
cmd 1 127 0 0 - 0.0 38.858643 0.0
cmd 1 127 0 0 - 0.0 39.8584 0.0
cmd 1 127 0 0 - 0.0 40.858154 0.0
cmd 1 127 0 0 - 0.0 41.85791 0.0
cmd 1 127 0 0 - 0.0 42.857666 0.0
cmd 1 127 0 0 - 0.0 43.85742 0.0
cmd 1 127 0 0 - 0.0 44.857178 0.0
cmd 1 127 0 0 - 0.0 45.856934 0.0
cmd 1 127 0 0 - 0.0 46.85669 0.0
cmd 1 0 0 0 - 0.0 47.856445 0.0
cmd 1 127 0 0 - 0.0 47.856445 0.0
cmd 1 127 0 0 - 0.0 48.8562 0.0
cmd 1 127 0 0 - 0.0 49.855957 0.0
cmd 1 127 0 0 - 0.0 50.855713 0.0
cmd 1 127 0 0 - 0.0 51.85547 0.0
cmd 1 127 0 0 - 0.0 52.855225 0.0
cmd 1 127 0 0 - 0.0 53.85498 0.0
cmd 1 127 0 0 - 0.0 54.854736 0.0
cmd 1 127 0 0 - 0.0 55.854492 0.0
cmd 1 127 0 0 - 0.0 56.854248 0.0
cmd 1 127 0 0 - 0.0 57.854004 0.0
cmd 1 127 0 0 - 0.0 58.85376 0.0
cmd 1 127 0 0 - 0.0 59.853516 0.0
cmd 1 127 0 0 - 0.0 60.85327 0.0
cmd 1 127 0 0 - 0.0 61.853027 0.0
cmd 1 127 0 0 - 0.0 62.852783 0.0
cmd 1 127 0 0 - 0.0 63.85254 0.0
cmd 1 127 0 0 - 0.0 64.852295 0.0
cmd 1 127 0 0 - 0.0 65.85205 0.0
cmd 1 127 0 0 - 0.0 66.85181 0.0
cmd 1 127 0 0 - 0.0 67.85156 0.0
cmd 1 127 0 0 - 0.0 68.85132 0.0
cmd 1 127 0 0 - 0.0 69.851074 0.0
cmd 1 127 0 0 - 0.0 70.85083 0.0
cmd 1 127 0 0 - 0.0 71.850586 0.0
cmd 1 127 0 0 - 0.0 72.85034 0.0
cmd 1 127 0 0 - 0.0 73.8501 0.0
cmd 1 127 0 0 - 0.0 74.84985 0.0
cmd 1 127 0 0 - 0.0 75.84961 0.0
